Timestamp,n-transactions-per-block,difficulty,utxo-count,mvrv,nvt,avg-block-size,n-transactions-excluding-popular,n-unique-addresses,median-confirmation-time,n-payments,miners-revenue,mempool-growth,mempool-size,blocks-size,hash-rate,n-transactions-total,n-payments-per-block,avg-confirmation-time,nvts,transaction-fees-usd,active_account
2018-02-15,1120.3241598240265,2874674234415.0,57477341.0,1.86582263141301,11.2118993980277,1.0015622820041714,194351.0,419860.6666666667,8.48333333333333,385387.0,20618598.2765853,1297.46666666667,11373482.5,157736.26890733332,21605244.73076797,299500030.6666667,2941.885496183206,79.32793746237326,5.74103928289019,556041.913874521,788513.0
2018-02-16,1143.3466436704034,2874674234415.0,57177017.666666664,1.94063562239958,11.215520230746634,0.9872897316061127,180884.33333333334,422416.0,7.977777777777777,341582.0,20484521.559494402,2938.7416666666704,19302106.75,157895.13419566667,21822998.378448155,299693892.3333333,2175.6815286624205,15.752089846425,6.0210288101214235,537330.122080896,773217.0
2018-02-17,1166.36912751678,2874674234415.0,56876694.333333336,2.01544861338615,11.219141063465566,0.973017181208054,167417.66666666666,427058.0,7.472222222222224,322896.0,20350444.8424035,4580.01666666667,27230731.0,158053.999484,22088385.63655838,299887754.0,2167.087248322148,194.406149030347,6.301018337352657,518618.330287271,770441.0
2018-02-18,1246.7401748457035,2874674234415.0,56576371.0,2.09026160437272,11.2227618961845,0.985624874942486,153951.0,431700.0,6.96666666666667,314714.0,20536331.916600034,1047.6,36660084.5,158209.21975133332,22353772.8946686,300061450.0,1942.679012345679,156.8395214306795,6.58100786458389,546009.7473656287,730164.0
2018-02-19,1327.1112221746266,2918910778419.6665,56323139.333333336,2.154402522619395,11.87174996900605,0.998232568676918,168504.0,436342.0,6.93888888888889,357735.0,20722218.990796566,2134.05,29992123.0,158364.44001866668,22619160.152778827,300235146.0,2208.240740740741,38.6479068605122,6.87372911641704,573401.1644439864,849880.0
2018-02-20,1407.48226950355,2963147322424.3335,56069907.666666664,2.21854344086607,12.5207380418276,1.01084026241135,183057.0,457406.0,6.9111111111111105,367291.0,20908106.0649931,1985.275,17302748.25,158519.660286,22464767.249689475,300408842.0,2604.900709219858,300.862334932396,7.16645036825019,600792.581522344,714634.0
2018-02-21,1355.4228643537167,3007383866429.0,55816676.0,2.0973697329024965,11.8914168587033,1.0093244992652233,197610.0,478470.0,6.88333333333333,385475.0,20416152.2309095,1836.5,4613373.5,158668.31050133333,22310374.34660012,300604498.6666667,2280.917159763313,168.57824433568587,6.827637754119473,646175.113760463,705377.0
2018-02-22,1303.3634592038834,3007383866429.0,55618885.333333336,1.9761960249389232,11.262095675579001,1.0078087361190966,180995.66666666666,499534.0,9.505555555555553,426777.0,19924198.3968259,811.3,1852401.5,158816.96071666668,22155981.443510767,300800155.3333333,2864.2751677852348,23.7565074906367,6.488825139988757,691557.645998582,713584.0
2018-02-23,1251.30405405405,3007383866429.0,55421094.666666664,1.85502231697535,10.6327744924547,1.00629297297297,164381.33333333334,451624.6666666667,12.127777777777776,347378.0,19432244.5627423,1624.51666666667,17770496.5,158965.610932,22328857.25870938,300995812.0,2347.1486486486488,52.7754510910286,6.15001252585804,736940.178236701,739558.0
2018-02-24,1275.0395821353234,3007383866429.0,55223304.0,1.8363746065887465,16.4387958255843,0.9983001356462826,147767.0,403715.3333333333,14.75,300046.0,19018093.2764606,1086.1000000000015,28115197.75,159105.17426533333,22501733.07390799,301156673.0,2069.282758620689,46.21727318506155,6.117407644674703,647714.1865737323,704052.0
2018-02-25,1298.7751102165967,3007383866429.0,55097289.333333336,1.8177268962021433,22.2448171587139,0.9903072983195953,167302.66666666666,355806.0,13.375,301138.0,18603941.9901789,547.683333333333,38459899.0,159244.7375986667,22674608.8891066,301317534.0,1761.0409356725147,9.76313359001852,6.084802763491367,558488.1949107636,528643.0
